시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수
경기,고양시 덕양구,화전동,10540,경기도 고양시 덕양구 중앙로 131,화전동행정복지센터,126.8726717,37.6000423,4128166000,27995
경기,고양시 덕양구,화정1동,10472,경기도 고양시 덕양구 화중로 197,화정1동행정복지센터,126.8334924,37.6446864,4128162100,35389
경기,고양시 덕양구,화정2동,10499,경기도 고양시 덕양구 화신로 232,화정2동행정복지센터,126.8357629,37.6305713,4128162200,31336
경기,고양시 덕양구,효자동,10583,경기도 고양시 덕양구 오부자로 32,효자동행정복지센터,126.9135698,37.6528518,4128156000,25986
경기,고양시 덕양구,흥도동,10480,경기도 고양시 덕양구 흥도로454번길 44,흥도동행정복지센터,126.8543984,37.6449331,4128153000,29646
경기,고양시 일산동구,고봉동,10258,경기도 고양시 일산동구 성현로 397-18,고봉동행정복지센터,126.8272205,37.7019015,4128560000,21556
경기,고양시 일산동구,마두1동,10417,경기도 고양시 일산동구 일산로 218,마두1동행정복지센터,126.789816,37.6558183,4128556000,22805
경기,고양시 일산동구,마두2동,10416,경기도 고양시 일산동구 강송로 166,마두2동행정복지센터,126.7844813,37.6535933,4128557000,15415
경기,고양시 일산동구,백석1동,10445,경기도 고양시 일산동구 일산로 145,백석1동행정복지센터,126.7925109,37.6496787,4128555100,28621
경기,고양시 일산동구,백석2동,10447,경기도 고양시 일산동구 장백로 72,백석2동행정복지센터,126.7855014,37.6439282,4128555200,20082
경기,고양시 일산동구,식사동,10323,경기도 고양시 일산동구 위시티2로11번길 22-21,식사동행정복지센터,126.8137469,37.6773368,4128551000,40707
경기,고양시 일산동구,장항1동,10431,경기도 고양시 일산동구 장항로225번길 72,장항1동행정복지센터,126.7705335,37.6416066,4128558000,16361
경기,고양시 일산동구,장항2동,10422,경기도 고양시 일산동구 노루목로 114,장항2동행정복지센터,126.7783329,37.649886,4128559000,26523
경기,고양시 일산동구,정발산동,10358,경기도 고양시 일산동구 일산로 422,정발산동행정복지센터,126.7798638,37.6724644,4128553000,21519
경기,고양시 일산동구,중산1동,10333,경기도 고양시 일산동구 중산로 224,중산1동행정복지센터,126.7804521,37.6918198,4128552500,20512
경기,고양시 일산동구,중산2동,10311,"경기도 고양시 일산동구 하늘마을1로 2, 6층",중산2동행정복지센터,126.7860201,37.6745313,4128552600,23478
경기,고양시 일산동구,풍산동,10308,경기도 고양시 일산동구 숲속마을1로 36,풍산동행정복지센터,126.7998843,37.6640927,4128554000,36824
경기,고양시 일산서구,가좌동,10214,경기도 고양시 일산서구 송산로374번길 7,가좌동행정복지센터,126.7208778,37.6844741,4128761000,18502
경기,고양시 일산서구,대화동,10368,경기도 고양시 일산서구 일산로 668,대화동행정복지센터,126.7551418,37.682987,4128757000,34189
경기,고양시 일산서구,덕이동,10237,경기도 고양시 일산서구 덕이로 50-7,덕이동행정복지센터,126.7543051,37.6909096,4128760000,30424
경기,고양시 일산서구,송포동,10218,경기도 고양시 일산서구 대화로 143,송포동행정복지센터,126.7355113,37.6714524,4128758000,20398
경기,고양시 일산서구,일산1동,10348,경기도 고양시 일산서구 원일로 55,일산1동행정복지센터,126.7685565,37.6872559,4128751000,25287
경기,고양시 일산서구,일산2동,10340,경기도 고양시 일산서구 고봉로 283,일산2동행정복지센터,126.7771973,37.6846266,4128752000,18927
경기,고양시 일산서구,일산3동,10356,경기도 고양시 일산서구 강선로 158,일산3동행정복지센터,126.7702631,37.6769888,4128753000,33506
경기,고양시 일산서구,주엽1동,10386,경기도 고양시 일산서구 강성로 109,주엽1동행정복지센터,126.7633196,37.6701253,4128755000,26439
경기,고양시 일산서구,주엽2동,10388,경기도 고양시 일산서구 주엽로 178,주엽2동행정복지센터,126.7605008,37.6741291,4128756000,27018
경기,고양시 일산서구,탄현1동,10244,경기도 고양시 일산서구 홀트로 36,탄현1동행정복지센터,126.7684293,37.6943312,4128754500,29753
경기,고양시 일산서구,탄현2동,10248,경기도 고양시 일산서구 탄현로 120,탄현2동행정복지센터,126.7676707,37.7022224,4128754600,18941
경기,과천시,갈현동,13840,경기도 과천시 과천대로7길 26,갈현동행정복지센터,126.9794,37.4147815,4129052000,16481
경기,과천시,과천동,13813,경기도 과천시 과천대로 608-17 ,과천동행정복지센터,126.9954261,37.4484318,4129055000,6224
경기,과천시,문원동,13827,경기도 과천시 아랫배랭이로 35 ,문원동주민센터,127.0018402,37.4264061,4129056000,6565
경기,과천시,별양동,13834,경기도 과천시 별양로 60 ,별양동주민센터,126.9937989,37.4242466,4129053000,14728
경기,과천시,부림동,13831,경기도 과천시 별양로 174 ,부림동주민센터,126.9986011,37.4335392,4129054000,14101
경기,과천시,원문동,13835,경기도 과천시 중앙로 28 ,원문동행정복지센터,126.9891793,37.4194212,4129051500,16067
경기,과천시,중앙동,13803,경기 과천시 관문로 136,중앙동행정복지센터,126.9933735,37.4331902,4129051000,11231
경기,광명시,광명1동,14201,경기도 광명시 광명로 947 ,광명1동행정복지센터,126.8559355,37.4833607,4121051000,44
경기,광명시,광명2동,14201,경기도 광명시 광명로 947 ,광명2동행정복지센터,126.8559355,37.4833607,4121052000,2940
경기,광명시,광명3동,14221,경기도 광명시 광명로928번길 18-20 ,광명3동행정복지센터,126.8569482,37.4802281,4121054000,9621
경기,광명시,광명4동,14263,경기도 광명시 오리로 941 4층,광명4동행정복지센터,126.8582866,37.4780073,4121055000,7562
경기,광명시,광명5동,14284,경기도 광명시 너부대로35번길 20,광명5동행정복지센터,126.847507,37.4787631,4121056000,11860
경기,광명시,광명6동,14295,경기도 광명시 광명로791번길 6,광명6동행정복지센터,126.8486568,37.4710873,4121057000,13714
경기,광명시,광명7동,14276,경기도 광명시 새터로 13,광명7동행정복지센터,126.853071,37.4693751,4121058000,22432
경기,광명시,소하1동,14315,경기도 광명시 소하로 25,소하1동행정복지센터,126.8849765,37.4522456,4121064000,29840
경기,광명시,소하2동,14328,경기도 광명시 성채로 52,소하2동행정복지센터,126.8801468,37.4320913,4121065000,25932
경기,광명시,일직동,14345,"경기도 광명시 양지로 17, 6층",일직동행정복지센터,126.8828897,37.4186807,4121065500,21605
경기,광명시,철산1동,14224,경기도 광명시 사성로 121,철산1동행정복지센터,126.8678956,37.4908162,4121059000,10454
경기,광명시,철산2동,14229,경기도 광명시 시청로 94 ,철산2동행정복지센터,126.866029,37.4847029,4121060000,5157
경기,광명시,철산3동,14238,경기도 광명시 철산로 56,철산3동행정복지센터,126.8724885,37.4771336,4121061000,36547
경기,광명시,철산4동,14222,"경기도 광명시 오리로 908, 3층",철산4동행정복지센터,126.8620562,37.4774589,4121062000,9291
경기,광명시,하안1동,14258,경기도 광명시 오리로 747,하안1동행정복지센터,126.8691448,37.4651274,4121063100,25109
경기,광명시,하안2동,14245,경기도 광명시 안현로 25 ,하안2동행정복지센터,126.8747335,37.4647164,4121063200,13031
경기,광명시,하안3동,14309,경기도 광명시 금당로 28,하안3동행정복지센터,126.8816257,37.4587053,4121063300,18898
경기,광명시,하안4동,14247,경기도 광명시 안현로 54,하안4동행정복지센터,126.8777341,37.4657221,4121063400,11737
경기,광명시,학온동,14339,경기도 광명시 서독로104번길 14 ,학온동행정복지센터,126.8513466,37.4154672,4121066000,1790
경기,광주시,경안동,12744,경기도 광주시 중앙로 125,경안동행정복지센터,127.2572901,37.4108614,4161051000,28281
경기,광주시,곤지암읍,12801,경기도 광주시 곤지암읍 광여로 59,곤지암행정복지센터,127.3523376,37.3510136,4161025900,21588
경기,광주시,광남1동,12768,경기도 광주시 고불로46번길 47,광남1동행정복지센터,127.2290865,37.3942652,4161056000,31748
경기,광주시,광남2동,12784,경기도 광주시 태봉로 45,광남2동행정복지센터,127.229825,37.389057,4161057000,33082
경기,광주시,남종면,12708,경기도 광주시 남종면 분원길 9,남종면행정복지센터,127.3017421,37.4941759,4161035000,1388
경기,광주시,남한산성면,12704,경기도 광주시 남한산성면 남한산성로 2,남한산성면행정복지센터,127.2446289,37.4633008,4161037000,2261
경기,광주시,능평동,12773,경기도 광주시 창뜰아랫길 6,능평동행정복지센터,127.1669122,37.3502972,4161061000,22618
경기,광주시,도척면,12815,경기도 광주시 도척면 노곡로 20,도척면행정복지센터,127.3311821,37.3045486,4161033000,9162
경기,광주시,송정동,12739,경기도 광주시 광주대로 216,송정동행정복지센터,127.2582036,37.4259142,4161052000,22719
경기,광주시,신현동,12820,경기도 광주시 신현로 109,신현동행정복지센터,127.158845,37.3596458,4161060000,35875
경기,광주시,쌍령동,12791,경기도 광주시 경충대로1461번길 26 2층 (임시청사),쌍령동행정복지센터,127.2702267,37.3998729,4161054000,17504
경기,광주시,오포1동,12790,경기도 광주시 오포로859번길 29,오포1동행정복지센터,127.2287596,37.3661334,4161058000,29016
경기,광주시,오포2동,12797,경기도 광주시 양벌로215번길 7,오포2동행정복지센터,127.2545821,37.3776665,4161059000,32665
경기,광주시,초월읍,12735,경기도 광주시 초월읍 경충대로 1241,초월읍행정복지센터,127.2879589,37.3852489,4161025300,51926
경기,광주시,탄벌동,12747,경기도 광주시 탄벌길 6,탄벌동행정복지센터,127.2461005,37.4196913,4161055000,40641
경기,광주시,퇴촌면,12711,경기도 광주시 퇴촌면 탑골길 6,퇴촌면행정복지센터,127.3071517,37.4669053,4161034000,15581
경기,구리시,갈매동,11901,경기도 구리시 갈매중앙로 80(갈매동),갈매동행정복지센터,127.1177975,37.63143,4131051000,30384
경기,구리시,교문1동,11950,경기도 구리시 경춘로 111(교문동),교문1동행정복지센터,127.1303471,37.5978754,4131054100,14689
경기,구리시,교문2동,11949,경기도 구리시 장자대로 34(교문동),교문2동주민센터,127.134137,37.587099,4131054200,20887
경기,구리시,동구동,11915,"경기도 구리시 동구릉로136번길 57, 별관 1층(인창동)",동구동행정복지센터,127.1405406,37.6134686,4131052000,35340
경기,구리시,수택1동,11929,경기도 구리시 검배로 7(수택동),수택1동행정복지센터,127.1419488,37.6004014,4131057000,16322
경기,구리시,수택2동,11941,경기도 구리시 원수택로12번길 16(수택동),수택2동행정복지센터,127.1400424,37.593193,4131058000,24224
경기,구리시,수택3동,11940,경기도 구리시 체육관로 74(수택동),수택3동행정복지센터,127.1389288,37.5915435,4131059000,20968
경기,구리시,인창동,11920,경기도 구리시 응달말로 46(인창동),인창동행정복지센터,127.1349562,37.60449,4131053000,23757
경기,군포시,광정동,15824,경기도 군포시 광정로 106  (산본동),광정동행정복지센터,126.927888,37.362132,4141062000,23429
경기,군포시,군포1동,15860,경기도 군포시 군포로 531  (당동),군포1동행정복지센터,126.9455526,37.3536269,4141051000,31759
경기,군포시,군포2동,15875,경기도 군포시 고산로 263 (당동),군포2동주민센터,126.943131,37.346378,4141052000,41593
경기,군포시,궁내동,15822,경기도 군포시 고산로517번길 10  (산본동),궁내동주민센터,126.921838,37.359674,4141060000,19589
경기,군포시,금정동,15827,경기도 군포시 금산로 35  (금정동),금정동주민센터,126.9393617,37.3654619,4141056000,19136
경기,군포시,대야동,15886,경기도 군포시 대야2로 139 (대야미동),대야동주민센터,126.9153004,37.3302605,4141061000,9191
경기,군포시,산본1동,15805,경기도 군포시 고산로724번길 13 (산본동),산본1동행정복지센터,126.938595,37.3733699,4141054000,14591
경기,군포시,산본2동,15803,경기도 군포시 고산로 663  (산본동),산본2동주민센터,126.932724,37.3699995,4141055000,25233
경기,군포시,송부동,15885,경기도 군포시 송부로74번길 3-32 (도마교동),송부동행정복지센터,126.9238208,37.3162245,4141063000,20420
경기,군포시,수리동,15823,경기도 군포시 수리산로 38  (산본동),수리동주민센터,126.921013,37.356065,4141059000,15206
경기,군포시,오금동,15863,경기도 군포시 고산로 406  (금정동),오금동주민센터,126.9294947,37.3510524,4141058000,20081
경기,군포시,재궁동,15835,경기도 군포시 번영로550번길 25  (금정동),재궁동주민센터,126.9390427,37.3584357,4141057000,17270
경기,김포시,고촌읍,10129,경기도 김포시 고촌읍 장차로 14  ,고촌읍행정복지센터,126.7709246,37.6033003,4157025300,49928
