시도,시군구,읍면동,행정구역코드,인구수
충북,충주시,호암.직동,4313058000,22269
충북,충주시,달천동,4313060500,4037
충북,충주시,봉방동,4313061000,9199
충북,충주시,칠금.금릉동,4313062500,13723
충북,충주시,연수동,4313063000,35063
충북,충주시,목행.용탄동,4313064000,6296
충북,제천시,봉양읍,4315025000,6639
충북,제천시,금성면,4315031000,1779
충북,제천시,청풍면,4315032000,1262
충북,제천시,수산면,4315033000,1978
충북,제천시,덕산면,4315034000,2108
충북,제천시,한수면,4315035000,657
충북,제천시,백운면,4315036000,3317
충북,제천시,송학면,4315038000,4670
충북,제천시,교동,4315051000,17785
충북,제천시,의림지동,4315051800,9968
충북,제천시,중앙동,4315052800,5385
충북,제천시,남현동,4315053700,4685
충북,제천시,영서동,4315054700,9845
충북,제천시,용두동,4315056000,18746
충북,제천시,신백동,4315057700,10569
충북,제천시,청전동,4315059000,14835
충북,제천시,화산동,4315060500,14838
충북,보은군,보은읍,4372025000,14232
충북,보은군,속리산면,4372031500,1707
충북,보은군,장안면,4372032500,1389
충북,보은군,마로면,4372033000,2068
충북,보은군,탄부면,4372034000,1557
충북,보은군,삼승면,4372035000,2180
충북,보은군,수한면,4372036000,1772
충북,보은군,회남면,4372037000,713
충북,보은군,회인면,4372038500,1678
충북,보은군,내북면,4372039000,1624
충북,보은군,산외면,4372040000,1700
충북,옥천군,옥천읍,4373025000,28139
충북,옥천군,동이면,4373031000,3098
충북,옥천군,안남면,4373032000,1336
충북,옥천군,안내면,4373033000,1886
충북,옥천군,청성면,4373034000,2271
충북,옥천군,청산면,4373035000,2809
충북,옥천군,이원면,4373036000,3889
충북,옥천군,군서면,4373037000,2080
충북,옥천군,군북면,4373038000,2882
충북,영동군,영동읍,4374025000,19216
충북,영동군,용산면,4374031000,3235
충북,영동군,황간면,4374032000,3936
충북,영동군,추풍령면,4374033500,2137
충북,영동군,매곡면,4374034000,1799
충북,영동군,상촌면,4374035000,2148
충북,영동군,양강면,4374036000,2983
충북,영동군,용화면,4374037000,920
충북,영동군,학산면,4374038000,2614
충북,영동군,양산면,4374039000,1746
충북,영동군,심천면,4374040000,2946
충북,증평군,증평읍,4374525000,35527
충북,증평군,도안면,4374531000,1680
충북,진천군,진천읍,4375025000,29542
충북,진천군,덕산읍,4375025300,31415
충북,진천군,초평면,4375032000,2942
충북,진천군,문백면,4375033000,3343
충북,진천군,백곡면,4375034000,2055
충북,진천군,이월면,4375035000,6395
충북,진천군,광혜원면,4375037000,11050
충북,괴산군,괴산읍,4376025000,9148
충북,괴산군,감물면,4376031000,1980
충북,괴산군,장연면,4376032000,1893
충북,괴산군,연풍면,4376033000,2178
충북,괴산군,칠성면,4376034000,3106
충북,괴산군,문광면,4376035000,2137
충북,괴산군,청천면,4376036000,5045
충북,괴산군,청안면,4376037000,3258
충북,괴산군,사리면,4376039000,2526
충북,괴산군,소수면,4376040000,2139
충북,괴산군,불정면,4376041000,2611
충북,음성군,음성읍,4377025000,16260
충북,음성군,금왕읍,4377025300,18985
충북,음성군,소이면,4377031000,2771
충북,음성군,원남면,4377032000,3017
충북,음성군,맹동면,4377033000,13105
충북,음성군,대소면,4377034000,15532
충북,음성군,삼성면,4377035000,6480
충북,음성군,생극면,4377036000,4448
충북,음성군,감곡면,4377037000,9779
충북,단양군,단양읍,4380025000,10234
충북,단양군,매포읍,4380025300,4882
충북,단양군,대강면,4380031000,2336
충북,단양군,가곡면,4380032000,2000
충북,단양군,영춘면,4380033000,3067
충북,단양군,어상천면,4380034000,1861
충북,단양군,적성면,4380035000,1449
충북,단양군,단성면,4380036000,1619
충남,천안시 동남구,목천읍,4413125000,22634
충남,천안시 동남구,풍세면,4413131000,9527
충남,천안시 동남구,광덕면,4413132000,4075
충남,천안시 동남구,북면,4413133000,4198
충남,천안시 동남구,성남면,4413134000,2889
충남,천안시 동남구,수신면,4413135000,2130
충남,천안시 동남구,병천면,4413136000,6076
충남,천안시 동남구,동면,4413137000,1954
충남,천안시 동남구,중앙동,4413151000,4844
충남,천안시 동남구,문성동,4413152000,7836
충남,천안시 동남구,원성1동,4413153000,7911
충남,천안시 동남구,원성2동,4413154000,9000
충남,천안시 동남구,봉명동,4413155000,16405
충남,천안시 동남구,일봉동,4413156000,21770
충남,천안시 동남구,신방동,4413157000,43172
충남,천안시 동남구,청룡동,4413158000,58567
충남,천안시 동남구,신안동,4413159000,37605
충남,천안시 서북구,성환읍,4413325000,22192
충남,천안시 서북구,성거읍,4413325300,21717
충남,천안시 서북구,직산읍,4413325600,19496
충남,천안시 서북구,입장면,4413331000,7833
충남,천안시 서북구,성정1동,4413351000,16906
충남,천안시 서북구,성정2동,4413352000,25020
충남,천안시 서북구,쌍용1동,4413353000,12833
충남,천안시 서북구,쌍용2동,4413354000,34896
충남,천안시 서북구,쌍용3동,4413355000,17474
충남,천안시 서북구,백석동,4413356000,39354
충남,천안시 서북구,불당1동,4413356600,31799
충남,천안시 서북구,불당2동,4413356700,37080
충남,천안시 서북구,부성1동,4413358000,50630
충남,천안시 서북구,부성2동,4413359000,61008
충남,공주시,유구읍,4415025000,6876
충남,공주시,이인면,4415031000,2978
충남,공주시,탄천면,4415032000,2769
충남,공주시,계룡면,4415033000,5128
충남,공주시,반포면,4415034000,4014
충남,공주시,의당면,4415036000,4329
충남,공주시,정안면,4415037000,4643
충남,공주시,우성면,4415038000,4862
충남,공주시,사곡면,4415039000,2739
충남,공주시,신풍면,4415040000,3030
충남,공주시,중학동,4415051000,4237
충남,공주시,웅진동,4415054000,7441
충남,공주시,금학동,4415055000,5303
충남,공주시,옥룡동,4415056000,7107
충남,공주시,신관동,4415057000,19557
충남,공주시,월송동,4415059000,16682
충남,보령시,웅천읍,4418025000,5657
충남,보령시,주포면,4418031000,1519
충남,보령시,오천면,4418032000,3515
충남,보령시,천북면,4418033000,3154
충남,보령시,청소면,4418034000,2357
충남,보령시,청라면,4418035000,3525
충남,보령시,남포면,4418036000,4779
충남,보령시,주산면,4418038000,2226
충남,보령시,미산면,4418039000,1610
충남,보령시,성주면,4418040000,1941
충남,보령시,주교면,4418041000,4881
충남,보령시,대천1동,4418051500,12811
충남,보령시,대천2동,4418052500,6160
충남,보령시,대천3동,4418053500,15502
충남,보령시,대천4동,4418054500,17717
충남,보령시,대천5동,4418056500,5815
충남,아산시,염치읍,4420025000,5813
충남,아산시,배방읍,4420025300,89480
충남,아산시,송악면,4420031000,3993
충남,아산시,탕정면,4420033000,46067
충남,아산시,음봉면,4420035000,22958
충남,아산시,둔포면,4420036000,23697
충남,아산시,영인면,4420037000,5308
충남,아산시,인주면,4420038000,5664
충남,아산시,선장면,4420039000,2860
충남,아산시,도고면,4420040000,4216
충남,아산시,신창면,4420041000,22222
충남,아산시,온양1동,4420057000,9515
충남,아산시,온양2동,4420058000,9820
충남,아산시,온양3동,4420059000,38807
충남,아산시,온양4동,4420060000,15872
충남,아산시,온양5동,4420061000,20966
충남,아산시,온양6동,4420062000,26345
충남,서산시,대산읍,4421025000,12705
충남,서산시,인지면,4421031000,7035
충남,서산시,부석면,4421032000,5087
충남,서산시,팔봉면,4421033000,3211
충남,서산시,지곡면,4421034000,7787
충남,서산시,성연면,4421036000,17006
충남,서산시,음암면,4421037000,9078
충남,서산시,운산면,4421038000,4883
충남,서산시,해미면,4421039000,7120
충남,서산시,고북면,4421040000,5775
충남,서산시,부춘동,4421051000,17746
충남,서산시,동문1동,4421052500,17375
충남,서산시,동문2동,4421053500,8175
충남,서산시,수석동,4421054000,17459
충남,서산시,석남동,4421055000,34702
충남,논산시,강경읍,4423025000,7300
충남,논산시,연무읍,4423025300,12582
충남,논산시,성동면,4423031000,3775
충남,논산시,광석면,4423032000,3902
충남,논산시,노성면,4423033000,2727
충남,논산시,상월면,4423034000,3361
충남,논산시,부적면,4423035000,3299
충남,논산시,연산면,4423036000,5746
충남,논산시,벌곡면,4423038000,2329
충남,논산시,양촌면,4423039000,5840
충남,논산시,가야곡면,4423040000,3142
충남,논산시,은진면,4423041000,3763
충남,논산시,채운면,4423042000,2049
충남,논산시,취암동,4423051000,34127
충남,논산시,부창동,4423052000,14941
충남,계룡시,두마면,4425031000,14119
충남,계룡시,엄사면,4425031500,16761
충남,계룡시,신도안면,4425033000,7720
충남,계룡시,금암동,4425051000,8087
충남,당진시,합덕읍,4427025000,7966
충남,당진시,송악읍,4427025300,29293
충남,당진시,고대면,4427031000,5630
충남,당진시,석문면,4427032000,8481
충남,당진시,대호지면,4427033000,2238
충남,당진시,정미면,4427034000,3507
충남,당진시,면천면,4427035000,3345
충남,당진시,순성면,4427036000,4709
충남,당진시,우강면,4427037000,5248
충남,당진시,신평면,4427038000,14512
충남,당진시,송산면,4427039000,11514
충남,당진시,당진1동,4427051000,36401
충남,당진시,당진2동,4427052000,22314
충남,당진시,당진3동,4427053000,16055
충남,금산군,금산읍,4471025000,22637
충남,금산군,금성면,4471031000,3057
충남,금산군,제원면,4471032000,2691
충남,금산군,부리면,4471033000,2357
충남,금산군,군북면,4471034000,2320
충남,금산군,남일면,4471035000,2757
충남,금산군,남이면,4471036000,1982
충남,금산군,진산면,4471037000,3116
충남,금산군,복수면,4471038000,2881
충남,금산군,추부면,4471039000,5939
충남,부여군,부여읍,4476025000,18092
충남,부여군,규암면,4476031000,11469
충남,부여군,은산면,4476032000,3512
충남,부여군,외산면,4476033000,2191
충남,부여군,내산면,4476034000,1463
충남,부여군,구룡면,4476035000,2214
충남,부여군,홍산면,4476036000,2580
